seq,tx_type,send_ts_ns,tx_hash,receipt_status,block_number,latency_ms,error,error_stage
75,keep,1775876862964131892,0xdc3a61a093c7f4163531a1ee67efc94da7fd0dbc04e7424c153b78140a481654,0x1,0x15c,944.448,,
76,keep,1775876864222045198,0x9240b0007348bcd50e6f2432aa23f92d1bd7a0be1e04815078b6087125494186,0x1,0x15d,936.518,,
77,keep,1775876865526647865,0x64b769e9ef5cf434b20fae0ecb68b6bb54159f9325936fbe21cccbba9784d493,0x1,0x15e,924.214,,
78,keep,1775876866776601246,0x2cc0fc05357d7aa86b313252b61f6f491371bde0c0c6163a8131b8358540b808,0x1,0x15f,943.379,,
79,keep,1775876868109622470,0x72b83600b1ffcb5ef88a1ca6917166469434617091521b633ab883a55eb3b1d2,0x1,0x161,940.712,,
80,keep,1775876869405711575,0x7f1446cb14e672e9e312c9dbb94e3410c4c4590440ef34ecf6204ed034092e5b,0x1,0x162,960.077,,
81,keep,1775876870725965775,0x8059e39642ec0d925ec7af6b7566617f7f31cffd31368aac3869ea0def2491f3,0x1,0x163,954.313,,
82,keep,1775876872061801036,0xd7637d755d60a31c154aa6c49d6975582c095bf4a487b4554fa59dc9037fa368,0x1,0x164,940.285,,
83,keep,1775876873386589451,0x9cbc9c8ff736ab34010a7c029787cd4a06acaeb151e1defce0937db2864ad8e5,0x1,0x165,961.846,,
84,keep,1775876874727093978,0x6c7adc1e740cb52f6737b3566e5c97220c33fc3417bf1971dc7acab3ab28a864,0x1,0x166,948.843,,
85,keep,1775876876043909362,0xefc46a8f19254f134ff20650c77d84f22c4f9ad91452e0f210ace5ec2e76c791,0x1,0x167,970.97,,
86,keep,1775876877393335015,0x9f610c938985be333ea266e79e7c6b3c2b73ccd321dc1ada4042994f3949759a,0x1,0x168,985.419,,
87,keep,1775876878743503100,0xcddf57edb1e9087489e79a226ffc1a683eb695aabb22e4e98e2dc5c78f109ea5,0x1,0x169,980.605,,
88,keep,1775876880061950248,0x4b42b1fa96aa4040da00557a5cd880582e4c56c9e38156163d8d7421c4e23a23,0x1,0x16a,931.46,,
89,keep,1775876881380674984,0x7dab12a6fab1a54714626e6fcc165bfe61a034fbbc331c2ed3b994df132f2003,0x1,0x16b,922.814,,
90,keep,1775876882679403888,0x94b728e7db2c492023221d4687cba41f4aac1a519e3f8e8745f885608a44a16b,0x1,0x16c,931.333,,
91,keep,1775876883966671390,0xb745927ea7b5fa330ece82188f51dde214f359f16871f34a02f4c304cc9a2e58,0x1,0x16d,941.264,,
92,keep,1775876885261979556,0x88e598321f2e83abc0585485e0cdfb56f29bc4c5e6849750b22655ad08c46e5e,0x1,0x16e,940.396,,
93,keep,1775876886524074232,0x98fcfe552a0ecc5b0019765e0a9b62d4dae238dea4cd9c66025b19a509623873,0x1,0x16f,937.064,,
94,keep,1775876887812063129,0xc5d6df0925552f2209b95eb087e6cafb458b392ef0c629d0c3adf547517a3cd8,0x1,0x170,956.213,,
95,keep,1775876889148584478,0xef89eb334c0497f15cd253fc876b6436d2fda0ab296e5953fe7a24ef4e4e57de,0x1,0x171,939.321,,
96,keep,1775876890402842852,0x454bbff3a7a14a5f1ce0b7edf3e91d42331d803ce0a3e9a046086f124385a99b,0x1,0x172,917.547,,
97,keep,1775876891703995501,0x6d2b18b194f6a915583ed97d92d7d8825197db080b2a4f636c9fe660acd1accc,0x1,0x173,938.563,,
98,keep,1775876892985522311,0x66e4e4522140bbb18b96fa1aae99dab4e388ab310bed9a4ad95ec063b117e47d,0x1,0x174,935.833,,
99,keep,1775876894314548428,0x89fdb111dbc45da18c9c47903d8f71b62c2e4a2ecc7edd88083f0431db622e26,0x1,0x175,952.256,,
100,keep,1775876895591581762,0xae9bc9b23659b6942589bc0b4b2e23a3626c075e3cdf49dca85db7887d365622,0x1,0x176,935.172,,
